"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.12,0.77,6,276,4,0,1,0,"sales",2
0.83,0.93,5,244,5,1,0,0,"sales",2
0.49,0.51,2,128,3,0,0,0,"sales",2
0.89,0.93,5,269,6,0,0,0,"sales",2
0.89,0.93,4,238,5,0,1,0,"sales",2
0.8,0.81,4,245,5,1,1,0,"sales",2
0.8,0.98,4,272,5,0,0,0,"sales",1
0.88,0.84,5,254,5,0,1,0,"sales",3
0.76,0.9,4,273,5,1,1,0,"sales",1
0.47,0.44,2,157,3,1,1,0,"sales",2
0.92,0.89,5,260,5,0,0,0,"sales",1
0.4,0.44,2,129,3,1,1,0,"accounting",1
0.47,0.44,2,153,3,0,1,0,"hr",1
0.46,0.45,2,130,3,0,1,0,"technical",1
0.41,0.5,2,156,3,0,0,0,"technical",1
0.14,0.87,6,249,4,0,1,0,"technical",1
0.47,0.55,2,139,3,0,1,0,"technical",1
0.13,0.89,7,297,4,0,1,0,"technical",1
0.12,0.8,6,251,4,0,1,0,"support",1
0.14,0.84,6,279,4,0,1,0,"support",2
0.12,0.83,6,260,4,0,0,0,"support",2
0.78,0.95,4,245,5,0,1,0,"support",2
0.47,0.48,2,138,3,0,1,0,"support",2
0.14,0.89,6,278,4,0,1,0,"support",2
0.42,0.45,2,142,3,0,0,0,"support",2
0.13,0.88,7,301,4,1,1,0,"technical",2
0.91,0.85,4,235,6,0,0,0,"management",1
0.14,0.91,6,290,4,1,1,0,"IT",2
0.4,0.45,2,149,3,0,1,0,"IT",2
0.8,0.85,4,150,4,1,1,0,"product_mng",1
0.14,0.85,6,291,4,0,1,0,"product_mng",1
0.12,0.85,6,303,5,0,1,0,"sales",1
0.49,0.46,2,129,3,0,1,0,"sales",1
0.46,0.43,2,140,3,0,0,0,"sales",1
0.83,0.93,5,217,5,1,0,0,"support",1
0.42,0.5,2,156,3,0,1,0,"management",1
0.8,0.9,5,255,5,0,1,0,"marketing",1
0.82,0.89,4,234,5,1,1,0,"marketing",1
0.42,0.46,2,131,3,0,1,0,"sales",2
0.14,0.87,6,301,4,1,0,0,"sales",2
0.45,0.5,2,141,3,1,0,0,"sales",2
0.6,0.83,4,214,2,0,0,0,"sales",2
0.34,0.71,4,276,2,1,0,0,"sales",2
0.38,0.73,6,281,2,0,1,0,"sales",2
0.81,0.97,5,241,5,1,0,0,"sales",2
0.14,0.91,7,288,4,0,1,0,"sales",3
0.13,0.94,6,303,4,1,0,0,"sales",1
0.48,0.43,2,145,3,0,0,0,"sales",2
0.14,0.89,6,302,4,0,1,0,"accounting",1
0.14,0.89,6,272,4,1,0,0,"accounting",1
0.81,0.69,4,296,3,1,1,0,"hr",1
0.41,0.48,2,151,3,0,1,0,"hr",1
0.48,0.44,2,146,3,1,1,0,"technical",1
0.42,0.48,2,127,3,1,1,0,"technical",1
0.94,0.88,4,240,5,1,0,0,"technical",1
0.14,0.7,6,264,4,1,1,0,"technical",1
0.39,0.49,2,155,3,1,0,0,"support",1
0.14,0.87,6,264,4,0,1,0,"support",1
0.47,0.49,2,129,3,1,1,0,"support",2
0.24,0.56,7,198,5,0,1,0,"support",2
0.82,0.95,5,218,5,0,1,0,"support",2
0.78,0.72,6,129,3,1,1,0,"support",2
0.45,0.95,6,259,4,1,1,0,"management",3
0.46,0.54,2,158,3,1,1,0,"IT",1
0.47,0.51,2,152,3,1,1,0,"IT",2
0.13,0.77,7,284,4,0,0,0,"IT",2
0.08,0.86,6,243,4,1,0,0,"product_mng",1
0.14,0.81,6,268,4,0,1,0,"product_mng",1
0.41,0.53,2,134,3,0,1,0,"IT",1
0.12,0.85,7,278,4,0,0,0,"IT",1
0.77,0.95,5,238,5,0,0,0,"IT",1
0.47,0.55,2,122,3,0,1,0,"IT",1
0.79,0.94,4,259,5,0,1,0,"RandD",1
0.43,0.44,2,134,3,1,1,0,"accounting",1
0.78,0.87,4,228,5,0,0,0,"support",1
0.12,0.82,6,301,4,1,1,0,"technical",1
0.42,0.44,2,127,3,0,1,0,"management",1
0.43,0.41,2,142,3,1,1,0,"marketing",1
0.13,0.83,7,310,5,0,1,0,"marketing",1
0.45,0.53,2,148,3,1,1,0,"sales",1
0.44,0.52,2,147,3,1,0,0,"sales",2
0.45,0.47,2,145,3,1,1,0,"sales",2
0.46,0.51,2,148,3,1,1,0,"sales",2
0.85,0.83,4,274,5,1,1,0,"sales",1
0.13,0.75,6,280,4,0,0,0,"sales",2
0.46,0.47,2,155,3,0,1,0,"sales",2
0.44,0.52,2,138,3,0,1,0,"accounting",1
0.46,0.55,2,151,3,1,1,0,"hr",1
0.86,0.9,4,233,6,0,1,0,"technical",1
0.81,0.94,4,241,5,1,1,0,"technical",1
0.12,0.93,6,260,4,0,1,0,"technical",1
0.89,0.96,4,270,5,1,1,0,"technical",1
0.13,0.9,6,285,4,0,0,0,"technical",1
0.48,0.51,2,149,3,1,1,0,"support",1
0.45,0.51,2,158,3,1,0,0,"support",1
0.41,0.55,2,131,3,0,1,0,"support",2
0.14,0.95,6,288,4,1,1,0,"support",2
0.48,0.44,2,142,3,0,1,0,"support",2
0.9,0.88,5,227,5,0,0,0,"support",2
0.47,0.52,2,139,3,1,1,0,"support",2
0.78,0.86,5,270,5,1,1,0,"IT",3
0.86,0.81,5,260,5,0,1,0,"IT",2
0.44,0.5,2,127,3,0,1,0,"IT",2
0.46,0.54,6,149,4,0,1,0,"product_mng",1
0.13,0.88,6,272,5,1,0,0,"RandD",1
0.44,0.5,2,132,3,0,1,0,"RandD",1
0.47,0.53,2,132,3,0,1,0,"RandD",1
0.41,0.48,2,139,3,1,1,0,"RandD",1
0.92,0.82,5,262,5,0,1,0,"accounting",1
0.12,0.76,7,290,4,0,0,0,"management",1
0.65,0.7,5,222,4,1,1,0,"marketing",1
0.14,0.86,6,276,4,1,1,0,"sales",1
0.12,0.92,6,266,4,1,0,0,"sales",2
0.13,0.9,5,272,4,0,0,0,"sales",2
0.75,0.83,5,246,5,0,0,0,"sales",2
0.43,0.5,2,136,3,1,0,0,"sales",2
0.4,0.49,2,127,3,0,0,0,"sales",2
0.43,0.5,2,143,3,0,1,0,"sales",2
0.65,0.87,3,135,4,0,0,0,"sales",1
0.79,0.8,4,254,5,1,0,0,"sales",2
0.45,0.51,2,131,3,1,1,0,"accounting",2
0.13,0.75,6,272,4,1,0,0,"accounting",1
0.45,0.45,2,157,3,0,1,0,"accounting",1
0.13,0.79,6,252,4,1,1,0,"hr",1
0.45,0.45,2,130,3,0,1,0,"hr",1
0.08,0.78,6,248,4,0,1,0,"technical",1
0.09,0.87,7,257,4,0,1,0,"technical",1
0.47,0.51,2,147,3,0,1,0,"technical",1
0.9,0.88,3,307,5,1,1,0,"technical",1
0.47,0.44,2,154,3,0,1,0,"technical",1
0.54,0.77,4,129,3,1,1,0,"technical",1
0.13,0.94,6,275,4,0,1,0,"technical",1
0.93,0.92,5,242,5,0,0,0,"technical",1
0.41,0.98,5,137,4,1,1,0,"support",1
0.76,0.93,4,223,6,1,1,0,"support",1
0.13,0.94,6,287,4,0,1,0,"support",2
0.92,0.81,5,130,4,0,1,0,"support",2
0.14,0.75,6,274,4,0,1,0,"support",2
0.77,0.98,5,248,5,0,0,0,"support",2
0.13,0.9,7,273,4,1,1,0,"technical",2
0.13,0.77,6,271,4,1,1,0,"technical",2
0.73,0.87,5,272,5,1,0,0,"IT",2
0.43,0.48,2,129,3,0,1,0,"IT",2
0.4,0.44,2,134,3,0,0,0,"product_mng",2
0.44,0.5,2,147,3,0,1,0,"product_mng",2
0.42,0.5,2,129,3,0,1,0,"product_mng",1
0.43,0.43,2,140,3,0,0,0,"IT",1
0.77,0.97,5,263,5,0,0,0,"RandD",1
0.45,0.44,2,147,3,0,1,0,"RandD",1
0.91,0.86,4,265,5,0,0,0,"RandD",1
0.81,0.79,4,253,5,1,1,0,"marketing",1
0.77,0.98,5,222,6,0,0,0,"accounting",1
0.14,0.84,6,273,4,0,1,0,"support",1
0.9,0.85,4,253,6,0,0,0,"marketing",1
0.43,0.39,2,146,3,0,0,0,"sales",1
0.12,0.91,7,270,4,0,0,0,"sales",2
0.43,0.48,2,130,3,0,0,0,"sales",1
0.42,0.55,2,157,3,1,1,0,"sales",2
0.85,0.87,4,246,5,0,0,0,"sales",2
0.39,0.5,2,137,3,0,1,0,"sales",2
0.48,0.49,2,156,3,0,1,0,"sales",2
0.48,0.45,2,136,3,0,1,0,"sales",2
0.15,0.85,6,272,4,1,0,0,"sales",2
0.89,0.94,5,245,6,0,1,0,"accounting",2
0.42,0.55,2,130,3,0,1,0,"hr",1
0.18,0.6,4,257,3,1,1,0,"hr",1
0.84,0.98,4,241,5,1,1,0,"hr",1
0.42,0.46,2,136,3,1,1,0,"hr",1
0.81,0.96,4,254,5,1,1,0,"technical",1
0.23,0.88,6,138,3,1,1,0,"technical",1
0.14,0.83,6,295,4,1,0,0,"technical",1
0.14,0.94,6,301,5,0,1,0,"technical",1
0.13,0.93,7,296,4,1,1,0,"technical",1
0.78,0.85,5,246,5,0,0,0,"technical",1
0.47,0.55,2,145,3,1,1,0,"support",1
0.89,0.91,5,236,5,0,1,0,"support",1
0.42,0.47,2,146,3,0,1,0,"support",1
0.48,0.46,2,149,3,0,0,0,"support",1
0.07,0.85,6,266,4,0,1,0,"support",2
0.46,0.43,2,146,3,1,0,0,"IT",2
0.14,0.87,7,285,4,0,0,0,"IT",1
0.14,0.81,7,255,5,0,1,0,"product_mng",2
0.44,0.46,2,141,3,0,0,0,"IT",1
0.14,0.87,6,245,4,1,1,0,"RandD",1
0.49,0.5,2,131,3,0,1,0,"RandD",1
0.81,0.84,5,260,6,0,0,0,"marketing",1
0.75,0.84,5,246,5,0,1,0,"sales",1
0.66,0.81,6,242,5,1,0,0,"accounting",1
0.13,0.79,6,248,4,0,1,0,"marketing",1
0.42,0.52,2,133,3,1,1,0,"marketing",1
0.37,0.52,2,149,3,1,1,0,"sales",1
0.13,0.76,6,264,4,1,1,0,"sales",2
0.43,0.63,2,286,5,0,0,0,"sales",2
0.42,0.54,2,130,3,0,1,0,"sales",2
0.12,0.94,6,245,4,1,1,0,"sales",2
0.82,0.84,5,230,5,0,1,0,"sales",2
0.47,0.45,2,156,3,1,1,0,"sales",2
0.41,0.44,2,150,3,0,0,0,"sales",1
0.12,0.91,6,271,4,0,1,0,"accounting",2
0.19,0.63,4,277,5,1,1,0,"accounting",2
0.09,0.86,7,248,4,1,1,0,"hr",1
0.13,0.94,7,288,4,0,1,0,"technical",1
0.43,0.44,2,160,3,0,0,0,"technical",1
0.41,0.53,2,130,3,1,1,0,"technical",1
0.37,0.54,2,128,3,0,1,0,"technical",1
0.41,0.53,2,160,3,0,1,0,"technical",1
0.82,0.82,5,242,5,1,1,0,"technical",1
0.13,0.83,7,259,4,0,0,0,"technical",1
0.45,0.42,2,152,3,1,0,0,"support",1
0.42,0.46,2,151,3,1,1,0,"support",1
0.13,0.81,5,271,5,0,0,0,"support",1
0.43,0.44,2,155,3,0,1,0,"support",2
0.4,0.44,2,157,3,0,1,0,"support",2
0.46,0.46,2,149,3,0,1,0,"support",2
0.48,0.48,2,145,3,0,0,0,"product_mng",2
0.92,0.96,5,274,5,0,0,0,"product_mng",2
0.43,0.48,2,131,3,1,1,0,"product_mng",2
0.41,0.52,2,136,3,0,1,0,"product_mng",2
0.77,0.84,5,262,5,0,1,0,"RandD",1
0.41,0.53,2,131,3,1,1,0,"marketing",1
0.43,0.45,2,152,3,1,0,0,"accounting",1
0.78,0.96,4,240,5,0,1,0,"management",1
0.47,0.51,2,146,3,0,1,0,"marketing",1
0.86,0.9,4,235,5,0,1,0,"sales",1
0.45,0.45,2,145,3,0,1,0,"sales",1
0.42,0.5,2,128,3,0,0,0,"sales",2
0.84,0.93,4,275,5,0,0,0,"sales",2
0.76,0.82,5,251,6,0,1,0,"sales",2
0.12,0.81,6,250,4,0,1,0,"sales",2
0.93,0.97,4,259,6,1,1,0,"sales",2
0.91,0.98,4,259,5,0,1,0,"sales",2
0.12,0.85,7,309,4,1,1,0,"sales",2
0.43,0.54,2,130,3,0,0,0,"sales",2
0.85,0.8,5,220,6,0,1,0,"sales",2
0.47,0.43,2,154,3,0,1,0,"accounting",2
0.53,0.83,4,138,3,0,1,0,"accounting",2
0.12,0.81,6,286,4,1,1,0,"hr",1
0.14,0.81,6,290,4,0,1,0,"hr",1
0.47,0.55,2,143,3,1,0,0,"technical",1
0.46,0.46,2,146,3,1,1,0,"technical",1
0.15,0.78,5,136,2,0,1,0,"technical",1
0.13,0.94,6,274,4,1,1,0,"technical",1
0.43,0.46,2,132,3,0,1,0,"technical",1
0.44,0.45,2,145,3,0,1,0,"technical",1
0.14,0.88,5,307,4,0,1,0,"support",1
0.83,0.81,5,275,5,0,1,0,"support",1
0.63,0.83,3,250,2,0,1,0,"support",1
0.39,0.52,2,158,3,1,1,0,"support",1
0.63,0.84,2,181,2,1,1,0,"support",1
0.52,0.71,4,244,3,0,1,0,"support",1
0.71,0.94,5,256,6,1,0,0,"support",2
0.76,0.91,5,229,5,1,1,0,"technical",2
0.79,0.83,5,236,6,1,1,0,"technical",2
0.07,0.94,6,281,4,1,1,0,"management",2
0.13,0.79,6,308,4,0,0,0,"IT",2
0.46,0.46,2,147,3,1,0,0,"IT",2
0.44,0.53,2,159,3,1,1,0,"IT",2
0.44,0.55,2,149,3,0,1,0,"IT",2
0.13,0.85,6,302,4,1,1,0,"product_mng",3
0.43,0.39,2,132,3,0,1,0,"product_mng",1
0.39,0.46,5,310,3,0,1,0,"product_mng",2
0.86,0.93,5,230,5,1,1,0,"IT",2
0.86,0.92,5,273,5,0,1,0,"RandD",2
0.14,0.91,7,296,4,1,1,0,"RandD",1
0.46,0.51,2,157,3,0,1,0,"RandD",1
0.47,0.49,2,145,3,1,1,0,"marketing",1
0.86,0.86,5,239,5,1,0,0,"support",1
0.14,0.85,6,278,5,0,1,0,"technical",1
0.12,0.9,7,301,4,0,1,0,"marketing",1
0.4,0.44,2,156,3,0,1,0,"sales",1
0.42,0.46,2,151,3,1,1,0,"sales",1
0.94,0.93,5,241,5,0,1,0,"sales",2
0.14,0.84,6,249,4,0,1,0,"sales",2
0.08,0.8,6,265,5,0,0,0,"sales",2
0.41,0.56,2,141,3,0,1,0,"sales",2
0.43,0.52,2,156,3,1,1,0,"sales",2
0.13,0.83,6,283,4,0,1,0,"sales",2
0.42,0.46,2,127,3,1,1,0,"accounting",2
0.34,0.47,2,133,3,0,1,0,"hr",2
0.12,0.81,6,290,5,0,1,0,"technical",1
0.86,0.98,5,224,5,1,0,0,"technical",1
0.45,0.53,2,150,3,0,1,0,"technical",1
0.13,0.95,7,282,4,0,1,0,"technical",1
0.41,0.49,2,138,3,1,1,0,"technical",1
0.8,0.96,4,238,6,0,1,0,"support",1
0.9,0.95,5,250,6,0,1,0,"support",1
0.13,0.86,7,277,4,1,0,0,"support",1
0.13,0.87,7,248,4,0,0,0,"support",1
0.12,0.88,6,256,4,1,1,0,"support",1
0.87,0.83,5,260,5,0,0,0,"support",1
0.14,0.84,6,245,4,0,1,0,"support",1
0.84,0.95,5,230,5,1,1,0,"support",1
0.8,0.83,5,271,5,1,1,0,"support",2
0.45,0.45,2,137,3,0,1,0,"support",2
0.84,0.81,5,269,6,0,1,0,"technical",2
0.17,0.53,6,170,5,1,1,0,"IT",2
0.47,0.53,2,128,3,0,1,1,"IT",2
0.47,0.55,2,141,3,0,1,0,"product_mng",2
0.45,0.52,2,143,3,1,1,0,"product_mng",3
0.12,0.91,6,254,4,1,1,0,"RandD",2
0.46,0.53,2,159,3,1,1,0,"RandD",1
0.86,0.92,4,259,5,0,1,0,"sales",1
0.62,0.98,3,156,4,0,1,0,"accounting",1
0.47,0.52,2,135,3,1,0,0,"support",1
0.41,0.47,2,128,3,1,1,0,"technical",1
0.25,0.84,4,293,3,0,1,0,"marketing",1
0.41,0.49,2,141,3,0,0,0,"sales",1
0.48,0.66,4,212,4,0,1,0,"sales",1
0.42,0.54,2,160,3,0,1,0,"sales",1
0.42,0.54,2,160,3,1,1,0,"sales",1
0.13,0.8,7,299,4,0,1,0,"sales",1
0.13,0.78,6,296,4,1,1,0,"sales",2
0.41,0.44,2,121,3,0,1,0,"sales",2
0.41,0.43,2,132,3,0,1,0,"sales",2
0.42,0.51,2,141,3,0,1,0,"sales",2
0.13,0.89,6,250,4,0,0,0,"sales",2
0.44,0.52,2,133,3,1,1,0,"sales",2
0.82,0.94,4,257,5,0,1,0,"accounting",2
0.13,0.79,6,269,4,1,1,0,"accounting",2
0.45,0.48,2,143,3,1,1,0,"hr",1
0.39,0.49,2,157,3,1,0,0,"hr",2
0.44,0.49,2,133,3,0,1,0,"hr",2
0.39,0.44,2,161,3,0,1,0,"technical",2
0.47,0.52,2,133,3,0,1,0,"technical",1
0.8,0.94,5,253,6,1,1,0,"technical",1
0.94,0.98,4,251,6,0,0,0,"technical",1
0.79,0.91,5,265,6,0,1,0,"technical",1
0.09,0.8,6,275,4,1,1,0,"technical",1
0.95,0.87,4,241,5,1,1,0,"technical",1
0.13,0.84,5,253,4,1,1,0,"technical",1
0.48,0.49,2,137,3,0,1,0,"support",1
0.14,0.92,6,266,4,0,1,0,"support",1
0.26,0.68,5,168,4,0,1,0,"support",1
0.47,0.53,2,141,3,0,0,0,"support",1
0.87,0.9,5,256,5,0,1,0,"support",1
0.45,0.5,2,160,3,0,0,0,"support",1
0.13,0.81,6,271,4,1,1,0,"technical",2
0.89,0.87,5,268,5,1,0,0,"technical",2
0.13,0.87,6,259,5,0,1,0,"IT",2
0.43,0.46,2,161,3,0,1,0,"IT",2
0.12,0.76,6,260,4,1,1,0,"IT",2
0.14,0.87,6,272,4,1,0,0,"product_mng",2
0.92,0.94,4,219,6,0,1,0,"product_mng",2
0.91,0.95,4,255,5,0,1,0,"IT",1
0.14,0.88,7,245,4,0,1,0,"RandD",2
0.13,0.93,6,264,5,0,1,0,"RandD",2
0.47,0.5,2,132,3,0,0,0,"RandD",2
0.13,0.86,7,247,4,0,1,0,"marketing",1
0.34,0.49,2,144,3,0,1,0,"sales",1
0.48,0.49,2,144,3,0,1,0,"accounting",1
0.44,0.69,3,205,4,0,1,0,"marketing",1
0.39,0.52,2,127,3,1,1,0,"marketing",1
0.93,0.98,4,229,5,1,1,0,"sales",1
0.47,0.49,2,136,3,0,1,0,"sales",1
0.81,0.93,4,260,5,1,0,0,"sales",1
0.4,0.5,2,136,3,0,0,0,"sales",1
0.12,0.84,6,249,4,1,0,0,"sales",1
0.87,0.91,4,269,5,0,1,0,"sales",1
0.14,0.85,6,273,4,0,1,0,"sales",1
0.12,0.91,6,273,5,1,0,0,"sales",1
0.46,0.45,2,248,2,1,1,0,"sales",2
0.41,0.5,2,128,3,0,1,0,"sales",2
0.79,0.82,5,227,5,0,0,0,"sales",2
0.47,0.44,2,135,3,1,1,0,"sales",2
0.46,0.49,2,149,3,0,1,0,"accounting",2
0.46,0.51,2,143,3,0,0,0,"accounting",2
0.44,0.49,2,156,3,1,1,0,"technical",2
0.46,0.44,2,143,3,0,0,0,"technical",2
0.91,0.84,4,234,6,1,1,0,"technical",1
0.41,0.48,2,145,3,0,1,0,"technical",1
0.14,0.77,6,264,4,1,1,0,"technical",1
0.14,0.86,6,253,4,0,1,0,"support",1
0.47,0.46,2,155,3,1,1,0,"support",1
0.41,0.49,2,137,3,0,1,0,"support",1
0.14,0.92,7,280,5,0,1,0,"support",1
0.4,0.46,2,136,3,1,1,0,"support",1
0.86,0.86,5,257,5,0,1,0,"technical",1
0.46,0.49,2,152,3,0,1,0,"management",2
0.86,0.98,5,269,5,1,1,0,"IT",2
0.13,0.91,6,258,4,0,1,0,"RandD",2
0.17,0.45,4,175,2,0,1,0,"RandD",2
0.13,0.83,6,261,4,0,0,0,"sales",1
0.12,0.88,6,295,4,0,0,0,"accounting",1
0.57,0.81,6,165,6,0,1,0,"support",1
0.64,0.56,2,264,4,0,1,0,"technical",1
0.13,0.77,6,275,4,1,1,0,"management",1
0.13,0.88,6,299,4,1,0,0,"marketing",1
0.13,0.9,7,306,4,0,1,0,"marketing",1
0.41,0.49,2,159,3,0,1,0,"sales",1
0.35,0.49,2,154,3,0,0,0,"sales",1
0.46,0.55,2,129,3,0,1,0,"sales",1
0.49,0.51,2,161,3,0,1,0,"sales",1
0.12,0.82,6,269,4,1,1,0,"sales",1
0.81,0.84,5,274,5,1,1,0,"sales",1
0.49,0.51,2,159,3,1,1,0,"sales",1
0.49,0.51,2,142,3,0,1,0,"sales",1
0.42,0.47,2,142,3,1,1,0,"sales",1
0.39,0.49,2,130,3,1,1,0,"sales",1
0.88,0.85,5,241,5,0,1,0,"sales",2
0.14,0.9,6,281,4,0,1,0,"sales",1
0.14,0.88,6,253,4,1,0,0,"sales",2
0.41,0.45,2,128,3,0,1,0,"sales",2
0.47,0.55,2,129,3,1,0,0,"sales",2
0.78,0.98,5,223,6,1,1,0,"accounting",2
0.14,0.9,6,269,4,0,0,0,"accounting",2
0.08,0.88,7,264,4,0,1,0,"accounting",2
0.13,0.79,7,244,5,1,0,0,"hr",2
0.4,0.48,2,154,3,0,1,0,"hr",2
0.48,0.44,2,159,3,1,1,0,"hr",3
0.47,0.54,2,133,3,0,1,0,"technical",2
0.14,0.75,6,247,4,0,0,0,"technical",2
0.08,0.86,7,251,5,1,1,0,"technical",1
0.12,0.91,6,279,4,1,1,0,"technical",1
0.43,0.47,2,144,3,0,1,0,"support",1
0.46,0.52,2,142,3,1,1,0,"support",1
0.79,0.85,5,262,5,1,1,0,"support",1
0.14,0.87,6,268,4,0,1,0,"IT",2
0.9,0.86,5,240,5,0,1,0,"IT",2
0.42,0.47,2,122,3,0,0,0,"IT",2
0.47,0.51,2,155,3,1,0,0,"product_mng",1
0.43,0.47,2,138,3,0,1,0,"product_mng",2
0.79,0.96,5,217,6,0,1,0,"product_mng",2
0.93,0.9,4,271,5,1,0,0,"IT",2
0.13,0.76,5,285,4,1,1,0,"RandD",2
0.46,0.47,2,126,3,0,1,0,"RandD",3
0.13,0.82,5,303,5,1,1,0,"accounting",2
0.4,0.55,2,158,3,0,1,0,"technical",1
0.47,0.5,2,149,3,0,1,0,"marketing",1
0.4,0.43,2,149,3,1,0,0,"sales",1
0.42,0.51,2,141,3,1,1,0,"sales",1
0.4,0.47,2,143,3,1,1,0,"sales",1
0.85,0.92,5,236,5,1,1,0,"sales",1
0.45,0.51,2,134,3,1,1,0,"sales",1
0.62,0.93,2,155,5,1,1,0,"sales",1
0.12,0.93,6,271,4,1,0,0,"sales",1
0.81,0.79,5,219,5,1,1,0,"sales",1
0.43,0.45,2,128,3,1,0,0,"sales",2
0.46,0.44,2,156,3,0,1,0,"sales",2
0.81,0.91,4,225,5,0,1,0,"sales",2
0.14,0.95,6,310,4,1,1,0,"accounting",2
0.39,0.52,2,153,3,0,1,0,"accounting",2
0.43,0.45,2,136,3,0,0,0,"hr",2
0.79,0.87,5,238,5,0,0,0,"technical",3
0.43,0.54,2,148,3,1,1,0,"technical",2
0.83,0.68,5,206,4,1,1,0,"technical",1
0.49,0.53,2,145,3,1,1,0,"technical",1
0.46,0.55,2,159,3,1,0,0,"technical",1
0.92,0.86,5,228,5,0,1,0,"support",1
0.43,0.55,2,151,3,0,1,0,"support",1
0.4,0.46,2,160,3,0,0,0,"support",1
0.12,0.87,7,310,4,1,1,0,"support",1
0.87,0.92,5,262,5,0,0,0,"technical",1
0.13,0.96,6,265,4,0,1,0,"technical",1
0.45,0.45,2,138,3,1,0,0,"technical",1
0.82,0.89,5,232,6,0,1,0,"management",1
0.44,0.53,2,161,3,0,0,0,"IT",1
0.41,0.5,2,161,3,1,1,0,"IT",2
0.39,0.41,2,152,3,1,1,0,"product_mng",2
0.49,0.53,2,138,3,0,1,0,"product_mng",2
0.4,0.45,2,159,3,1,1,0,"product_mng",2
0.47,0.54,2,156,3,0,0,0,"IT",2
0.13,0.77,6,301,5,0,1,0,"RandD",2
0.79,0.98,4,220,6,0,1,0,"RandD",2
0.87,0.8,5,240,5,1,1,0,"accounting",2
0.87,0.82,5,238,5,0,1,0,"support",2
0.69,0.89,5,248,4,0,1,0,"management",1
0.45,0.54,2,137,3,0,1,0,"marketing",1
0.41,0.51,2,140,3,1,0,0,"sales",1
0.14,0.9,7,293,4,0,1,0,"sales",1
0.61,0.72,4,215,3,0,1,0,"sales",1
0.85,0.65,2,202,3,0,1,0,"sales",1
0.48,0.67,5,193,3,0,1,0,"sales",1
0.82,0.8,5,242,3,0,0,0,"sales",1
0.52,0.58,3,214,2,0,1,0,"sales",1
0.53,0.73,6,127,3,0,1,0,"sales",1
0.77,0.62,4,268,3,0,1,0,"sales",1
0.51,0.92,5,255,6,0,1,0,"accounting",2
0.76,0.6,3,218,3,0,0,0,"accounting",2
0.62,0.85,3,268,4,0,1,0,"accounting",2
0.93,0.64,3,231,3,1,0,0,"hr",2
0.51,0.82,4,252,3,1,1,0,"technical",2
0.78,0.68,4,144,4,0,1,0,"technical",3
1.03,0.39,4,174,3,1,1,0,"technical",1
0.59,0.84,4,201,3,0,1,0,"technical",2
0.95,0.91,4,203,3,1,0,0,"technical",2
0.64,0.91,3,267,3,0,1,0,"technical",1
0.65,0.55,2,160,4,1,1,0,"support",1
0.73,0.54,5,175,4,1,1,0,"support",1
0.79,0.58,4,177,2,1,1,0,"support",1
0.22,0.51,6,191,4,0,1,0,"support",1
0.54,0.78,3,213,2,0,1,0,"support",1
0.55,0.86,3,179,2,0,1,0,"support",1
0.77,0.56,3,241,3,0,0,0,"support",1
1.01,0.89,4,240,3,0,1,0,"technical",1
0.74,0.9,3,202,4,0,1,0,"technical",1
0.36,0.86,6,260,3,1,1,0,"technical",1
1.01,0.96,3,191,3,1,1,0,"management",1
0.9,0.48,3,242,2,0,1,0,"IT",1
0.51,0.83,3,279,4,0,1,0,"IT",1
0.62,0.53,4,202,3,1,1,0,"IT",2
0.61,0.82,5,232,3,1,0,0,"product_mng",2
0.44,0.66,3,165,3,1,1,0,"product_mng",2
0.88,0.58,3,182,3,0,1,0,"IT",2
0.57,0.68,5,239,5,0,0,0,"RandD",2
0.66,0.64,4,237,2,1,1,0,"RandD",2
0.72,0.52,3,251,2,1,1,0,"RandD",2
0.75,0.92,4,240,4,1,0,0,"accounting",1
0.8,0.76,3,269,3,1,1,0,"support",2
0.96,0.96,3,238,2,1,0,0,"marketing",1
0.65,0.72,4,213,4,0,1,0,"marketing",1
0.89,0.97,3,169,2,1,1,0,"sales",1
0.42,0.76,2,205,6,1,0,0,"sales",1
0.48,0.64,3,111,4,0,0,0,"sales",1
0.49,0.67,3,212,3,0,0,0,"sales",1
0.72,0.64,5,106,5,0,1,0,"sales",1
0.28,0.63,5,220,3,0,1,0,"sales",1
0.84,0.6,3,100,3,0,1,0,"sales",1
0.63,0.93,5,205,3,1,1,0,"accounting",2
0.61,0.88,3,207,3,0,1,0,"hr",2
0.89,0.98,4,256,3,0,1,0,"technical",2
0.97,0.81,2,185,3,0,0,0,"technical",2
0.79,0.72,5,132,3,0,1,0,"technical",2
1.03,0.72,3,220,4,0,1,0,"technical",1
0.22,0.56,5,182,2,1,1,0,"technical",2
0.69,0.55,3,209,2,0,1,0,"technical",1
0.89,0.77,3,242,2,0,1,0,"support",1
0.62,0.86,4,155,3,0,1,0,"support",1
1.01,0.9,4,201,3,1,1,0,"support",1
0.91,0.73,5,143,3,0,1,0,"support",1
0.98,0.9,5,161,3,1,1,0,"support",1
0.38,0.48,5,227,2,1,1,0,"support",1
0.45,0.94,3,270,6,0,1,0,"support",1
0.59,0.83,5,230,3,1,1,0,"support",1
0.48,0.93,5,207,3,1,1,0,"technical",1
