"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.13,0.75,6,276,4,1,0,0,"sales",2
0.84,0.91,5,244,5,0,1,0,"sales",2
0.5,0.49,2,128,3,1,1,0,"sales",2
0.9,0.91,5,269,6,1,0,0,"sales",2
0.9,0.91,4,238,5,1,1,0,"sales",2
0.81,0.79,4,245,5,1,1,0,"sales",2
0.81,0.96,4,272,5,1,1,0,"sales",1
0.89,0.82,5,254,5,1,0,0,"sales",3
0.77,0.88,4,273,5,1,1,0,"sales",1
0.48,0.42,2,157,3,0,1,0,"sales",2
0.93,0.87,5,260,5,1,0,0,"sales",1
0.41,0.42,2,129,3,1,0,0,"accounting",1
0.48,0.42,2,153,3,1,0,0,"hr",1
0.47,0.43,2,130,3,0,1,0,"technical",1
0.42,0.48,2,156,3,1,0,0,"technical",1
0.15,0.85,6,249,4,1,1,0,"technical",1
0.48,0.53,2,139,3,1,0,0,"technical",1
0.14,0.87,7,297,4,0,0,0,"technical",1
0.13,0.78,6,251,4,1,0,0,"support",1
0.15,0.82,6,279,4,1,0,0,"support",2
0.13,0.81,6,260,4,1,0,0,"support",2
0.79,0.93,4,245,5,1,1,0,"support",2
0.48,0.46,2,138,3,1,1,0,"support",2
0.15,0.87,6,278,4,1,0,0,"support",2
0.43,0.43,2,142,3,0,1,0,"support",2
0.14,0.86,7,301,4,1,0,0,"technical",2
0.92,0.83,4,235,6,0,1,0,"management",1
0.15,0.89,6,290,4,0,1,0,"IT",2
0.41,0.43,2,149,3,0,0,0,"IT",2
0.81,0.83,4,150,4,1,1,0,"product_mng",1
0.15,0.83,6,291,4,1,1,0,"product_mng",1
0.13,0.83,6,303,5,1,0,0,"sales",1
0.5,0.44,2,129,3,1,1,0,"sales",1
0.47,0.41,2,140,3,1,1,0,"sales",1
0.84,0.91,5,217,5,0,0,0,"support",1
0.43,0.48,2,156,3,0,1,0,"management",1
0.81,0.88,5,255,5,1,0,0,"marketing",1
0.83,0.87,4,234,5,1,0,0,"marketing",1
0.43,0.44,2,131,3,1,0,0,"sales",2
0.15,0.85,6,301,4,1,1,0,"sales",2
0.46,0.48,2,141,3,0,1,0,"sales",2
0.61,0.81,4,214,2,0,1,0,"sales",2
0.35,0.69,4,276,2,1,1,0,"sales",2
0.39,0.71,6,281,2,0,0,0,"sales",2
0.82,0.95,5,241,5,1,1,0,"sales",2
0.15,0.89,7,288,4,0,1,0,"sales",3
0.14,0.92,6,303,4,1,1,0,"sales",1
0.49,0.41,2,145,3,1,0,0,"sales",2
0.15,0.87,6,302,4,1,0,0,"accounting",1
0.15,0.87,6,272,4,1,0,0,"accounting",1
0.82,0.67,4,296,3,1,0,0,"hr",1
0.42,0.46,2,151,3,0,1,0,"hr",1
0.49,0.42,2,146,3,1,1,0,"technical",1
0.43,0.46,2,127,3,0,1,0,"technical",1
0.95,0.86,4,240,5,1,1,0,"technical",1
0.15,0.68,6,264,4,1,1,0,"technical",1
0.4,0.47,2,155,3,1,1,0,"support",1
0.15,0.85,6,264,4,1,1,0,"support",1
0.48,0.47,2,129,3,0,0,0,"support",2
0.25,0.54,7,198,5,1,0,0,"support",2
0.83,0.93,5,218,5,1,1,0,"support",2
0.79,0.7,6,129,3,1,1,0,"support",2
0.46,0.93,6,259,4,1,0,0,"management",3
0.47,0.52,2,158,3,1,1,0,"IT",1
0.48,0.49,2,152,3,1,1,0,"IT",2
0.14,0.75,7,284,4,1,0,0,"IT",2
0.09,0.84,6,243,4,0,1,0,"product_mng",1
0.15,0.79,6,268,4,1,0,0,"product_mng",1
0.42,0.51,2,134,3,1,0,0,"IT",1
0.13,0.83,7,278,4,0,0,0,"IT",1
0.78,0.93,5,238,5,1,1,0,"IT",1
0.48,0.53,2,122,3,0,1,0,"IT",1
0.8,0.92,4,259,5,1,1,0,"RandD",1
0.44,0.42,2,134,3,1,0,0,"accounting",1
0.79,0.85,4,228,5,1,0,0,"support",1
0.13,0.8,6,301,4,1,1,0,"technical",1
0.43,0.42,2,127,3,1,1,0,"management",1
0.44,0.39,2,142,3,1,1,0,"marketing",1
0.14,0.81,7,310,5,1,1,0,"marketing",1
0.46,0.51,2,148,3,1,1,0,"sales",1
0.45,0.5,2,147,3,1,0,0,"sales",2
0.46,0.45,2,145,3,0,1,0,"sales",2
0.47,0.49,2,148,3,1,1,0,"sales",2
0.86,0.81,4,274,5,1,0,0,"sales",1
0.14,0.73,6,280,4,0,1,0,"sales",2
0.47,0.45,2,155,3,1,0,0,"sales",2
0.45,0.5,2,138,3,0,1,0,"accounting",1
0.47,0.53,2,151,3,1,0,0,"hr",1
0.87,0.88,4,233,6,0,1,0,"technical",1
0.82,0.92,4,241,5,1,1,0,"technical",1
0.13,0.91,6,260,4,0,1,0,"technical",1
0.9,0.94,4,270,5,0,1,0,"technical",1
0.14,0.88,6,285,4,1,1,0,"technical",1
0.49,0.49,2,149,3,0,0,0,"support",1
0.46,0.49,2,158,3,1,1,0,"support",1
0.42,0.53,2,131,3,1,0,0,"support",2
0.15,0.93,6,288,4,1,0,0,"support",2
0.49,0.42,2,142,3,1,1,0,"support",2
0.91,0.86,5,227,5,1,1,0,"support",2
0.48,0.5,2,139,3,0,1,0,"support",2
0.79,0.84,5,270,5,0,1,0,"IT",3
0.87,0.79,5,260,5,0,1,0,"IT",2
0.45,0.48,2,127,3,0,1,0,"IT",2
0.47,0.52,6,149,4,1,1,0,"product_mng",1
0.14,0.86,6,272,5,1,1,0,"RandD",1
0.45,0.48,2,132,3,0,1,0,"RandD",1
0.48,0.51,2,132,3,0,1,0,"RandD",1
0.42,0.46,2,139,3,1,0,0,"RandD",1
0.93,0.8,5,262,5,1,0,0,"accounting",1
0.13,0.74,7,290,4,0,0,0,"management",1
0.66,0.68,5,222,4,1,1,0,"marketing",1
0.15,0.84,6,276,4,1,1,0,"sales",1
0.13,0.9,6,266,4,1,0,0,"sales",2
0.14,0.88,5,272,4,1,1,0,"sales",2
0.76,0.81,5,246,5,0,1,0,"sales",2
0.44,0.48,2,136,3,1,0,0,"sales",2
0.41,0.47,2,127,3,1,0,0,"sales",2
0.44,0.48,2,143,3,1,1,0,"sales",2
0.66,0.85,3,135,4,1,1,0,"sales",1
0.8,0.78,4,254,5,1,0,0,"sales",2
0.46,0.49,2,131,3,0,1,0,"accounting",2
0.14,0.73,6,272,4,1,0,0,"accounting",1
0.46,0.43,2,157,3,0,1,0,"accounting",1
0.14,0.77,6,252,4,0,1,0,"hr",1
0.46,0.43,2,130,3,0,1,0,"hr",1
0.09,0.76,6,248,4,1,1,0,"technical",1
0.1,0.85,7,257,4,0,1,0,"technical",1
0.48,0.49,2,147,3,1,0,0,"technical",1
0.91,0.86,3,307,5,1,0,0,"technical",1
0.48,0.42,2,154,3,1,1,0,"technical",1
0.55,0.75,4,129,3,1,0,0,"technical",1
0.14,0.92,6,275,4,1,1,0,"technical",1
0.94,0.9,5,242,5,1,0,0,"technical",1
0.42,0.96,5,137,4,1,0,0,"support",1
0.77,0.91,4,223,6,0,1,0,"support",1
0.14,0.92,6,287,4,1,1,0,"support",2
0.93,0.79,5,130,4,1,0,0,"support",2
0.15,0.73,6,274,4,1,1,0,"support",2
0.78,0.96,5,248,5,1,1,0,"support",2
0.14,0.88,7,273,4,1,1,0,"technical",2
0.14,0.75,6,271,4,1,1,0,"technical",2
0.74,0.85,5,272,5,1,0,0,"IT",2
0.44,0.46,2,129,3,1,1,0,"IT",2
0.41,0.42,2,134,3,1,0,0,"product_mng",2
0.45,0.48,2,147,3,1,0,0,"product_mng",2
0.43,0.48,2,129,3,1,1,0,"product_mng",1
0.44,0.41,2,140,3,1,1,0,"IT",1
0.78,0.95,5,263,5,1,1,0,"RandD",1
0.46,0.42,2,147,3,0,1,0,"RandD",1
0.92,0.84,4,265,5,1,1,0,"RandD",1
0.82,0.77,4,253,5,1,0,0,"marketing",1
0.78,0.96,5,222,6,1,0,0,"accounting",1
0.15,0.82,6,273,4,1,0,0,"support",1
0.91,0.83,4,253,6,1,0,0,"marketing",1
0.44,0.37,2,146,3,1,0,0,"sales",1
0.13,0.89,7,270,4,1,1,0,"sales",2
0.44,0.46,2,130,3,1,0,0,"sales",1
0.43,0.53,2,157,3,1,1,0,"sales",2
0.86,0.85,4,246,5,1,0,0,"sales",2
0.4,0.48,2,137,3,1,1,0,"sales",2
0.49,0.47,2,156,3,1,0,0,"sales",2
0.49,0.43,2,136,3,1,0,0,"sales",2
0.16,0.83,6,272,4,0,1,0,"sales",2
0.9,0.92,5,245,6,1,1,0,"accounting",2
0.43,0.53,2,130,3,1,1,0,"hr",1
0.19,0.58,4,257,3,1,1,0,"hr",1
0.85,0.96,4,241,5,0,1,0,"hr",1
0.43,0.44,2,136,3,1,0,0,"hr",1
0.82,0.94,4,254,5,1,1,0,"technical",1
0.24,0.86,6,138,3,0,0,0,"technical",1
0.15,0.81,6,295,4,1,1,0,"technical",1
0.15,0.92,6,301,5,1,1,0,"technical",1
0.14,0.91,7,296,4,0,1,0,"technical",1
0.79,0.83,5,246,5,1,1,0,"technical",1
0.48,0.53,2,145,3,1,1,0,"support",1
0.9,0.89,5,236,5,1,0,0,"support",1
0.43,0.45,2,146,3,0,0,0,"support",1
0.49,0.44,2,149,3,0,0,0,"support",1
0.08,0.83,6,266,4,1,1,0,"support",2
0.47,0.41,2,146,3,1,0,0,"IT",2
0.15,0.85,7,285,4,0,0,0,"IT",1
0.15,0.79,7,255,5,0,0,0,"product_mng",2
0.45,0.44,2,141,3,1,1,0,"IT",1
0.15,0.85,6,245,4,0,1,0,"RandD",1
0.5,0.48,2,131,3,1,0,0,"RandD",1
0.82,0.82,5,260,6,1,1,0,"marketing",1
0.76,0.82,5,246,5,1,1,0,"sales",1
0.67,0.79,6,242,5,1,1,0,"accounting",1
0.14,0.77,6,248,4,1,1,0,"marketing",1
0.43,0.5,2,133,3,0,1,0,"marketing",1
0.38,0.5,2,149,3,0,1,0,"sales",1
0.14,0.74,6,264,4,1,1,0,"sales",2
0.44,0.61,2,286,5,1,1,0,"sales",2
0.43,0.52,2,130,3,0,1,0,"sales",2
0.13,0.92,6,245,4,1,1,0,"sales",2
0.83,0.82,5,230,5,1,1,0,"sales",2
0.48,0.43,2,156,3,1,0,0,"sales",2
0.42,0.42,2,150,3,1,1,0,"sales",1
0.13,0.89,6,271,4,0,1,0,"accounting",2
0.2,0.61,4,277,5,0,1,0,"accounting",2
0.1,0.84,7,248,4,1,0,0,"hr",1
0.14,0.92,7,288,4,0,1,0,"technical",1
0.44,0.42,2,160,3,1,0,0,"technical",1
0.42,0.51,2,130,3,0,0,0,"technical",1
0.38,0.52,2,128,3,1,0,0,"technical",1
0.42,0.51,2,160,3,1,0,0,"technical",1
0.83,0.8,5,242,5,1,0,0,"technical",1
0.14,0.81,7,259,4,1,1,0,"technical",1
0.46,0.4,2,152,3,1,0,0,"support",1
0.43,0.44,2,151,3,0,1,0,"support",1
0.14,0.79,5,271,5,1,0,0,"support",1
0.44,0.42,2,155,3,1,0,0,"support",2
0.41,0.42,2,157,3,1,1,0,"support",2
0.47,0.44,2,149,3,1,1,0,"support",2
0.49,0.46,2,145,3,1,1,0,"product_mng",2
0.93,0.94,5,274,5,0,0,0,"product_mng",2
0.44,0.46,2,131,3,0,0,0,"product_mng",2
0.42,0.5,2,136,3,1,1,0,"product_mng",2
0.78,0.82,5,262,5,1,0,0,"RandD",1
0.42,0.51,2,131,3,0,0,0,"marketing",1
0.44,0.43,2,152,3,1,1,0,"accounting",1
0.79,0.94,4,240,5,0,0,0,"management",1
0.48,0.49,2,146,3,1,0,0,"marketing",1
0.87,0.88,4,235,5,1,1,0,"sales",1
0.46,0.43,2,145,3,1,0,0,"sales",1
0.43,0.48,2,128,3,0,1,0,"sales",2
0.85,0.91,4,275,5,1,1,0,"sales",2
0.77,0.8,5,251,6,1,1,0,"sales",2
0.13,0.79,6,250,4,1,0,0,"sales",2
0.94,0.95,4,259,6,1,0,0,"sales",2
0.92,0.96,4,259,5,1,1,0,"sales",2
0.13,0.83,7,309,4,1,0,0,"sales",2
0.44,0.52,2,130,3,0,0,0,"sales",2
0.86,0.78,5,220,6,0,1,0,"sales",2
0.48,0.41,2,154,3,0,1,0,"accounting",2
0.54,0.81,4,138,3,0,0,0,"accounting",2
0.13,0.79,6,286,4,1,1,0,"hr",1
0.15,0.79,6,290,4,1,0,0,"hr",1
0.48,0.53,2,143,3,1,1,0,"technical",1
0.47,0.44,2,146,3,1,0,0,"technical",1
0.16,0.76,5,136,2,0,1,0,"technical",1
0.14,0.92,6,274,4,0,1,0,"technical",1
0.44,0.44,2,132,3,1,1,0,"technical",1
0.45,0.43,2,145,3,0,0,0,"technical",1
0.15,0.86,5,307,4,1,1,0,"support",1
0.84,0.79,5,275,5,0,1,0,"support",1
0.64,0.81,3,250,2,1,1,0,"support",1
0.4,0.5,2,158,3,1,0,0,"support",1
0.64,0.82,2,181,2,0,0,0,"support",1
0.53,0.69,4,244,3,1,1,0,"support",1
0.72,0.92,5,256,6,1,1,0,"support",2
0.77,0.89,5,229,5,1,0,0,"technical",2
0.8,0.81,5,236,6,0,1,0,"technical",2
0.08,0.92,6,281,4,1,1,0,"management",2
0.14,0.77,6,308,4,0,0,0,"IT",2
0.47,0.44,2,147,3,1,0,0,"IT",2
0.45,0.51,2,159,3,1,1,0,"IT",2
0.45,0.53,2,149,3,1,1,0,"IT",2
0.14,0.83,6,302,4,1,1,0,"product_mng",3
0.44,0.37,2,132,3,1,1,0,"product_mng",1
0.4,0.44,5,310,3,1,0,0,"product_mng",2
0.87,0.91,5,230,5,1,0,0,"IT",2
0.87,0.9,5,273,5,1,0,0,"RandD",2
0.15,0.89,7,296,4,1,0,0,"RandD",1
0.47,0.49,2,157,3,1,1,0,"RandD",1
0.48,0.47,2,145,3,1,1,0,"marketing",1
0.87,0.84,5,239,5,0,1,0,"support",1
0.15,0.83,6,278,5,1,1,0,"technical",1
0.13,0.88,7,301,4,0,1,0,"marketing",1
0.41,0.42,2,156,3,0,1,0,"sales",1
0.43,0.44,2,151,3,0,1,0,"sales",1
0.95,0.91,5,241,5,1,1,0,"sales",2
0.15,0.82,6,249,4,0,1,0,"sales",2
0.09,0.78,6,265,5,1,0,0,"sales",2
0.42,0.54,2,141,3,0,0,0,"sales",2
0.44,0.5,2,156,3,0,1,0,"sales",2
0.14,0.81,6,283,4,1,1,0,"sales",2
0.43,0.44,2,127,3,1,0,0,"accounting",2
0.35,0.45,2,133,3,1,0,0,"hr",2
0.13,0.79,6,290,5,1,0,0,"technical",1
0.87,0.96,5,224,5,1,0,0,"technical",1
0.46,0.51,2,150,3,1,1,0,"technical",1
0.14,0.93,7,282,4,1,1,0,"technical",1
0.42,0.47,2,138,3,1,0,0,"technical",1
0.81,0.94,4,238,6,1,1,0,"support",1
0.91,0.93,5,250,6,1,0,0,"support",1
0.14,0.84,7,277,4,1,1,0,"support",1
0.14,0.85,7,248,4,0,1,0,"support",1
0.13,0.86,6,256,4,1,1,0,"support",1
0.88,0.81,5,260,5,0,1,0,"support",1
0.15,0.82,6,245,4,1,1,0,"support",1
0.85,0.93,5,230,5,0,0,0,"support",1
0.81,0.81,5,271,5,1,1,0,"support",2
0.46,0.43,2,137,3,1,1,0,"support",2
0.85,0.79,5,269,6,1,1,0,"technical",2
0.18,0.51,6,170,5,1,0,0,"IT",2
0.48,0.51,2,128,3,1,0,1,"IT",2
0.48,0.53,2,141,3,1,1,0,"product_mng",2
0.46,0.5,2,143,3,0,0,0,"product_mng",3
0.13,0.89,6,254,4,1,0,0,"RandD",2
0.47,0.51,2,159,3,0,1,0,"RandD",1
0.87,0.9,4,259,5,1,0,0,"sales",1
0.63,0.96,3,156,4,1,1,0,"accounting",1
0.48,0.5,2,135,3,0,1,0,"support",1
0.42,0.45,2,128,3,1,0,0,"technical",1
0.26,0.82,4,293,3,0,1,0,"marketing",1
0.42,0.47,2,141,3,0,1,0,"sales",1
0.49,0.64,4,212,4,1,1,0,"sales",1
0.43,0.52,2,160,3,1,0,0,"sales",1
0.43,0.52,2,160,3,0,0,0,"sales",1
0.14,0.78,7,299,4,1,1,0,"sales",1
0.14,0.76,6,296,4,0,0,0,"sales",2
0.42,0.42,2,121,3,1,0,0,"sales",2
0.42,0.41,2,132,3,1,1,0,"sales",2
0.43,0.49,2,141,3,1,1,0,"sales",2
0.14,0.87,6,250,4,1,1,0,"sales",2
0.45,0.5,2,133,3,1,1,0,"sales",2
0.83,0.92,4,257,5,1,1,0,"accounting",2
0.14,0.77,6,269,4,0,1,0,"accounting",2
0.46,0.46,2,143,3,1,1,0,"hr",1
0.4,0.47,2,157,3,1,1,0,"hr",2
0.45,0.47,2,133,3,0,1,0,"hr",2
0.4,0.42,2,161,3,1,1,0,"technical",2
0.48,0.5,2,133,3,1,1,0,"technical",1
0.81,0.92,5,253,6,1,1,0,"technical",1
0.95,0.96,4,251,6,1,0,0,"technical",1
0.8,0.89,5,265,6,1,1,0,"technical",1
0.1,0.78,6,275,4,1,1,0,"technical",1
0.96,0.85,4,241,5,1,0,0,"technical",1
0.14,0.82,5,253,4,0,1,0,"technical",1
0.49,0.47,2,137,3,1,0,0,"support",1
0.15,0.9,6,266,4,0,0,0,"support",1
0.27,0.66,5,168,4,1,0,0,"support",1
0.48,0.51,2,141,3,1,1,0,"support",1
0.88,0.88,5,256,5,1,1,0,"support",1
0.46,0.48,2,160,3,1,0,0,"support",1
0.14,0.79,6,271,4,1,0,0,"technical",2
0.9,0.85,5,268,5,1,1,0,"technical",2
0.14,0.85,6,259,5,1,0,0,"IT",2
0.44,0.44,2,161,3,1,0,0,"IT",2
0.13,0.74,6,260,4,1,1,0,"IT",2
0.15,0.85,6,272,4,1,0,0,"product_mng",2
0.93,0.92,4,219,6,0,1,0,"product_mng",2
0.92,0.93,4,255,5,0,1,0,"IT",1
0.15,0.86,7,245,4,1,0,0,"RandD",2
0.14,0.91,6,264,5,0,0,0,"RandD",2
0.48,0.48,2,132,3,1,1,0,"RandD",2
0.14,0.84,7,247,4,0,0,0,"marketing",1
0.35,0.47,2,144,3,0,0,0,"sales",1
0.49,0.47,2,144,3,1,1,0,"accounting",1
0.45,0.67,3,205,4,0,1,0,"marketing",1
0.4,0.5,2,127,3,1,0,0,"marketing",1
0.94,0.96,4,229,5,1,1,0,"sales",1
0.48,0.47,2,136,3,1,1,0,"sales",1
0.82,0.91,4,260,5,1,0,0,"sales",1
0.41,0.48,2,136,3,0,1,0,"sales",1
0.13,0.82,6,249,4,1,0,0,"sales",1
0.88,0.89,4,269,5,0,1,0,"sales",1
0.15,0.83,6,273,4,0,1,0,"sales",1
0.13,0.89,6,273,5,1,0,0,"sales",1
0.47,0.43,2,248,2,1,1,0,"sales",2
0.42,0.48,2,128,3,1,1,0,"sales",2
0.8,0.8,5,227,5,0,0,0,"sales",2
0.48,0.42,2,135,3,1,1,0,"sales",2
0.47,0.47,2,149,3,0,1,0,"accounting",2
0.47,0.49,2,143,3,0,0,0,"accounting",2
0.45,0.47,2,156,3,1,0,0,"technical",2
0.47,0.42,2,143,3,0,1,0,"technical",2
0.92,0.82,4,234,6,1,1,0,"technical",1
0.42,0.46,2,145,3,1,1,0,"technical",1
0.15,0.75,6,264,4,1,0,0,"technical",1
0.15,0.84,6,253,4,1,1,0,"support",1
0.48,0.44,2,155,3,1,1,0,"support",1
0.42,0.47,2,137,3,1,1,0,"support",1
0.15,0.9,7,280,5,0,1,0,"support",1
0.41,0.44,2,136,3,1,1,0,"support",1
0.87,0.84,5,257,5,1,1,0,"technical",1
0.47,0.47,2,152,3,1,0,0,"management",2
0.87,0.96,5,269,5,0,1,0,"IT",2
0.14,0.89,6,258,4,0,0,0,"RandD",2
0.18,0.43,4,175,2,1,0,0,"RandD",2
0.14,0.81,6,261,4,1,0,0,"sales",1
0.13,0.86,6,295,4,0,1,0,"accounting",1
0.58,0.79,6,165,6,1,1,0,"support",1
0.65,0.54,2,264,4,1,0,0,"technical",1
0.14,0.75,6,275,4,1,1,0,"management",1
0.14,0.86,6,299,4,0,1,0,"marketing",1
0.14,0.88,7,306,4,0,0,0,"marketing",1
0.42,0.47,2,159,3,1,0,0,"sales",1
0.36,0.47,2,154,3,1,1,0,"sales",1
0.47,0.53,2,129,3,1,1,0,"sales",1
0.5,0.49,2,161,3,0,1,0,"sales",1
0.13,0.8,6,269,4,1,1,0,"sales",1
0.82,0.82,5,274,5,1,0,0,"sales",1
0.5,0.49,2,159,3,1,1,0,"sales",1
0.5,0.49,2,142,3,0,0,0,"sales",1
0.43,0.45,2,142,3,0,1,0,"sales",1
0.4,0.47,2,130,3,1,0,0,"sales",1
0.89,0.83,5,241,5,1,1,0,"sales",2
0.15,0.88,6,281,4,1,1,0,"sales",1
0.15,0.86,6,253,4,0,1,0,"sales",2
0.42,0.43,2,128,3,1,1,0,"sales",2
0.48,0.53,2,129,3,0,1,0,"sales",2
0.79,0.96,5,223,6,1,0,0,"accounting",2
0.15,0.88,6,269,4,1,0,0,"accounting",2
0.09,0.86,7,264,4,0,0,0,"accounting",2
0.14,0.77,7,244,5,0,1,0,"hr",2
0.41,0.46,2,154,3,0,0,0,"hr",2
0.49,0.42,2,159,3,1,1,0,"hr",3
0.48,0.52,2,133,3,1,1,0,"technical",2
0.15,0.73,6,247,4,1,1,0,"technical",2
0.09,0.84,7,251,5,1,0,0,"technical",1
0.13,0.89,6,279,4,1,1,0,"technical",1
0.44,0.45,2,144,3,0,1,0,"support",1
0.47,0.5,2,142,3,1,1,0,"support",1
0.8,0.83,5,262,5,0,1,0,"support",1
0.15,0.85,6,268,4,1,1,0,"IT",2
0.91,0.84,5,240,5,1,1,0,"IT",2
0.43,0.45,2,122,3,1,1,0,"IT",2
0.48,0.49,2,155,3,1,1,0,"product_mng",1
0.44,0.45,2,138,3,1,1,0,"product_mng",2
0.8,0.94,5,217,6,1,0,0,"product_mng",2
0.94,0.88,4,271,5,1,1,0,"IT",2
0.14,0.74,5,285,4,0,1,0,"RandD",2
0.47,0.45,2,126,3,1,0,0,"RandD",3
0.14,0.8,5,303,5,1,1,0,"accounting",2
0.41,0.53,2,158,3,0,1,0,"technical",1
0.48,0.48,2,149,3,0,1,0,"marketing",1
0.41,0.41,2,149,3,0,1,0,"sales",1
0.43,0.49,2,141,3,1,0,0,"sales",1
0.41,0.45,2,143,3,1,1,0,"sales",1
0.86,0.9,5,236,5,1,0,0,"sales",1
0.46,0.49,2,134,3,1,0,0,"sales",1
0.63,0.91,2,155,5,1,1,0,"sales",1
0.13,0.91,6,271,4,1,0,0,"sales",1
0.82,0.77,5,219,5,1,0,0,"sales",1
0.44,0.43,2,128,3,1,1,0,"sales",2
0.47,0.42,2,156,3,0,1,0,"sales",2
0.82,0.89,4,225,5,1,0,0,"sales",2
0.15,0.93,6,310,4,1,0,0,"accounting",2
0.4,0.5,2,153,3,0,1,0,"accounting",2
0.44,0.43,2,136,3,0,1,0,"hr",2
0.8,0.85,5,238,5,1,1,0,"technical",3
0.44,0.52,2,148,3,0,1,0,"technical",2
0.84,0.66,5,206,4,0,0,0,"technical",1
0.5,0.51,2,145,3,1,1,0,"technical",1
0.47,0.53,2,159,3,1,0,0,"technical",1
0.93,0.84,5,228,5,1,0,0,"support",1
0.44,0.53,2,151,3,1,1,0,"support",1
0.41,0.44,2,160,3,1,0,0,"support",1
0.13,0.85,7,310,4,0,0,0,"support",1
0.88,0.9,5,262,5,0,0,0,"technical",1
0.14,0.94,6,265,4,1,0,0,"technical",1
0.46,0.43,2,138,3,0,1,0,"technical",1
0.83,0.87,5,232,6,0,1,0,"management",1
0.45,0.51,2,161,3,1,0,0,"IT",1
0.42,0.48,2,161,3,1,1,0,"IT",2
0.4,0.39,2,152,3,1,1,0,"product_mng",2
0.5,0.51,2,138,3,1,1,0,"product_mng",2
0.41,0.43,2,159,3,1,0,0,"product_mng",2
0.48,0.52,2,156,3,1,0,0,"IT",2
0.14,0.75,6,301,5,1,1,0,"RandD",2
0.8,0.96,4,220,6,1,1,0,"RandD",2
0.88,0.78,5,240,5,1,1,0,"accounting",2
0.88,0.8,5,238,5,1,1,0,"support",2
0.7,0.87,5,248,4,0,0,0,"management",1
0.46,0.52,2,137,3,0,1,0,"marketing",1
0.42,0.49,2,140,3,1,0,0,"sales",1
0.15,0.88,7,293,4,1,1,0,"sales",1
0.62,0.7,4,215,3,1,0,0,"sales",1
0.86,0.63,2,202,3,0,1,0,"sales",1
0.49,0.65,5,193,3,1,0,0,"sales",1
0.83,0.78,5,242,3,1,1,0,"sales",1
0.53,0.56,3,214,2,1,1,0,"sales",1
0.54,0.71,6,127,3,1,0,0,"sales",1
0.78,0.6,4,268,3,1,1,0,"sales",1
0.52,0.9,5,255,6,1,0,0,"accounting",2
0.77,0.58,3,218,3,1,1,0,"accounting",2
0.63,0.83,3,268,4,1,0,0,"accounting",2
0.94,0.62,3,231,3,1,0,0,"hr",2
0.52,0.8,4,252,3,1,1,0,"technical",2
0.79,0.66,4,144,4,1,0,0,"technical",3
1.04,0.37,4,174,3,1,0,0,"technical",1
0.6,0.82,4,201,3,1,0,0,"technical",2
0.96,0.89,4,203,3,0,0,0,"technical",2
0.65,0.89,3,267,3,0,1,0,"technical",1
0.66,0.53,2,160,4,1,0,0,"support",1
0.74,0.52,5,175,4,0,1,0,"support",1
0.8,0.56,4,177,2,1,1,0,"support",1
0.23,0.49,6,191,4,1,0,0,"support",1
0.55,0.76,3,213,2,1,0,0,"support",1
0.56,0.84,3,179,2,1,0,0,"support",1
0.78,0.54,3,241,3,1,1,0,"support",1
1.02,0.87,4,240,3,0,0,0,"technical",1
0.75,0.88,3,202,4,1,1,0,"technical",1
0.37,0.84,6,260,3,0,1,0,"technical",1
1.02,0.94,3,191,3,0,1,0,"management",1
0.91,0.46,3,242,2,1,0,0,"IT",1
0.52,0.81,3,279,4,1,1,0,"IT",1
0.63,0.51,4,202,3,1,1,0,"IT",2
0.62,0.8,5,232,3,1,1,0,"product_mng",2
0.45,0.64,3,165,3,0,0,0,"product_mng",2
0.89,0.56,3,182,3,1,0,0,"IT",2
0.58,0.66,5,239,5,0,1,0,"RandD",2
0.67,0.62,4,237,2,1,1,0,"RandD",2
0.73,0.5,3,251,2,1,1,0,"RandD",2
0.76,0.9,4,240,4,1,0,0,"accounting",1
0.81,0.74,3,269,3,0,1,0,"support",2
0.97,0.94,3,238,2,1,1,0,"marketing",1
0.66,0.7,4,213,4,1,0,0,"marketing",1
0.9,0.95,3,169,2,1,1,0,"sales",1
0.43,0.74,2,205,6,1,0,0,"sales",1
0.49,0.62,3,111,4,1,0,0,"sales",1
0.5,0.65,3,212,3,1,1,0,"sales",1
0.73,0.62,5,106,5,1,0,0,"sales",1
0.29,0.61,5,220,3,0,1,0,"sales",1
0.85,0.58,3,100,3,1,1,0,"sales",1
0.64,0.91,5,205,3,1,0,0,"accounting",2
0.62,0.86,3,207,3,1,0,0,"hr",2
0.9,0.96,4,256,3,0,1,0,"technical",2
0.98,0.79,2,185,3,1,1,0,"technical",2
0.8,0.7,5,132,3,1,0,0,"technical",2
1.04,0.7,3,220,4,1,1,0,"technical",1
0.23,0.54,5,182,2,1,0,0,"technical",2
0.7,0.53,3,209,2,1,1,0,"technical",1
0.9,0.75,3,242,2,1,0,0,"support",1
0.63,0.84,4,155,3,1,1,0,"support",1
1.02,0.88,4,201,3,1,1,0,"support",1
0.92,0.71,5,143,3,1,1,0,"support",1
0.99,0.88,5,161,3,1,0,0,"support",1
0.39,0.46,5,227,2,0,1,0,"support",1
0.46,0.92,3,270,6,1,1,0,"support",1
0.6,0.81,5,230,3,1,1,0,"support",1
0.49,0.91,5,207,3,1,0,0,"technical",1
